CustomerID,NombreCliente,Edad,Genero,Ciudad,FrecuenciaCompra,MontoTotalCompras,FechaUltimaCompra,TipoProducto,IDProducto,PrecioProducto,CantidadComprada,DescuentoAplicado,ValoracionCliente,FechaCompra,MetodoPago,TiempoRespuesta,TotalItems,PromocionActiva,TotalCompraConDescuento,RecomendacionCliente,Reclamos
CUST13281,Cliente_12281,58,M.,Antofagasta,10,8226.88,2019-03-11,Accesorios,PROD13281,123.54,2,3,5,2022-05-11 00:00:00,EFT,-1,8,No,466.9,Sí,4
CUST13282,Cliente_12282,63,F,Antofagasta,1,7409.99,2024-03-25,Tecnología,PROD13282,365.44,4,1,2,N/A,EFT,13,8,Unknown,2367.3,No,2
CUST13283,Cliente_12283,54,F,Antofagasta,6,450.26,2024-06-06,Accesorios,PROD13283,125.06,1,24,1,2024-09-23 00:00:00,Crédito,35,4,Unknown,4636.43,Sí,1
CUST13284,Cliente_12284,19,Female,Concepción,12,7417.61,2018-11-09,Tecnología,PROD13284,318.23,1,17,5,2021-08-08 00:00:00,Crédito,53,5,Sí,1809.21,Sí,0
CUST13285,Cliente_12285,24,M.,Unknown,20,330.64,2023-02-08,Muebles,PROD13285,355.88,1,4,1,2019-01-18 00:00:00,Efectivo,12,7,No,2688.14,Sí,3
CUST13286,Cliente_12286,65,F,La Serena,15,5378.98,2023-04-15,Herramientas,PROD13286,114.05,1,7,2,2021-12-09 00:00:00,tarj,5,2,Unknown,,Sí,0
CUST13287,Cliente_12287,28,Male,nan,13,8405.6,2019-04-06,Electrodomésticos,PROD13287,257.53,1,2,2,2024-01-30 00:00:00,Crédito,34,4,Sí,4065.75,Sí,0
CUST13288,Cliente_12288,28,M,Unknown,15,8312.79,2018-02-17,Electrodomésticos,PROD13288,471.62,2,-1,5,2022-12-09 00:00:00,Efectivo,-1,2,No,3565.45,Sí,0
CUST13289,Cliente_12289,40,F.,Unknown,25,8429.0,2023-07-15,Accesorios,PROD13289,299.98,3,0,4,2019-02-18 00:00:00,Tarjeta,28,5,No,1910.24,No,0
CUST13290,Cliente_12290,48,Female,nan,28,6063.87,2019-11-28,Herramientas,PROD13290,28.18,3,26,4,2018-04-03 00:00:00,Tarjeta,55,9,No,1181.48,No,1
CUST13291,Cliente_12291,61,M.,La Serena,16,1919.74,2020-07-09,Tecnología,PROD13291,105.71,3,3,3,2018-07-29 00:00:00,Tarjeta,12,7,No,1018.45,Sí,3
CUST13292,Cliente_12292,62,M.,Concepción,24,5128.98,2023-12-20,Electrodomésticos,PROD13292,411.92,1,26,4,2019-02-26 00:00:00,tarj,53,2,No,3332.88,Sí,1
CUST13293,Cliente_12293,25,Female,Valparaíso,12,5210.5,2019-04-01,Herramientas,PROD13293,244.14,4,9,1,2019-07-11 00:00:00,tarj,22,2,No,665.74,Sí,4
CUST13294,Cliente_12294,49,F,Concepción,20,3315.2,2020-02-05,Herramientas,PROD13294,44.26,4,16,5,2018-05-22 00:00:00,Efectivo,51,6,Unknown,,No,2
CUST13295,Cliente_12295,65,Female,Concepción,11,4298.58,2024-05-11,Muebles,PROD13295,185.86,3,-1,4,2020-09-02 00:00:00,Tarjeta,21,5,Sí,275.36,Sí,3
CUST13296,Cliente_12296,38,M.,La Serena,12,8734.55,2023-05-06,Electrodomésticos,PROD13296,360.01,2,10,2,2018-01-29 00:00:00,Crédito,59,2,Sí,121.0,Sí,1
CUST13297,Cliente_12297,48,Male,Antofagasta,27,5227.49,2022-09-22,Muebles,PROD13297,374.59,1,-1,3,2022-12-14 00:00:00,Crédito,18,6,Sí,840.04,Sí,3
CUST13298,Cliente_12298,18,F,Unknown,2,7076.96,2023-09-11,Herramientas,PROD13298,298.0,2,22,4,2021-05-16 00:00:00,tarj,12,3,No,3596.84,Sí,2
CUST13299,Cliente_12299,30,F.,La Serena,29,5008.53,2019-05-06,Electrodomésticos,PROD13299,378.29,3,7,2,2024-07-26 00:00:00,Tarjeta,26,5,Unknown,1371.4,No,3
CUST13300,Cliente_12300,28,Female,nan,29,6212.97,2024-03-18,Tecnología,PROD13300,217.85,4,-1,3,2019-03-07 00:00:00,EFT,-1,7,Unknown,607.52,No,0
CUST13301,Cliente_12301,46,M.,Valparaíso,22,1016.61,,Accesorios,PROD13301,243.46,2,-1,2,2018-04-07 00:00:00,Crédito,24,2,Sí,4985.86,Sí,0
CUST13302,Cliente_12302,21,F.,Santiago,3,9320.74,,Herramientas,PROD13302,220.75,2,0,1,2020-08-15 00:00:00,EFT,34,9,Sí,466.51,No,1
CUST13303,Cliente_12303,53,M.,nan,17,4415.74,2024-02-09,Tecnología,PROD13303,153.38,1,0,4,2021-05-25 00:00:00,EFT,11,6,No,893.13,No,3
CUST13304,Cliente_12304,32,M.,Santiago,14,7508.2,2023-01-13,Accesorios,PROD13304,328.59,4,7,4,2019-11-12 00:00:00,Crédito,55,9,Unknown,4084.73,No,2
CUST13305,Cliente_12305,20,Male,Concepción,27,6704.3,2023-05-19,Electrodomésticos,PROD13305,334.77,4,19,3,2023-03-10 00:00:00,tarj,10,1,No,2573.91,Sí,3
CUST13306,Cliente_12306,68,F,Santiago,7,8012.79,2018-04-09,Tecnología,PROD13306,433.48,1,24,1,2022-05-21 00:00:00,Tarjeta,37,4,No,4898.74,No,4
CUST13307,Cliente_12307,46,Female,Unknown,20,445.24,,Tecnología,PROD13307,166.28,3,24,2,2023-10-10 00:00:00,Tarjeta,56,8,Unknown,1295.18,No,1
CUST13308,Cliente_12308,38,F,nan,14,9359.98,2019-02-27,Accesorios,PROD13308,324.53,3,-1,4,2021-12-16 00:00:00,tarj,54,5,Unknown,643.57,Sí,2
CUST13309,Cliente_12309,19,M.,Antofagasta,9,8314.49,2019-09-15,Tecnología,PROD13309,177.91,4,19,1,2022-05-18 00:00:00,tarj,15,1,Unknown,3106.42,Sí,2
CUST13310,Cliente_12310,23,Male,La Serena,29,8354.24,2023-02-02,Electrodomésticos,PROD13310,453.48,2,23,5,2019-02-22 00:00:00,tarj,10,9,Sí,731.14,No,1
CUST13311,Cliente_12311,48,F.,Valparaíso,10,4724.42,2024-06-16,Electrodomésticos,PROD13311,168.92,2,16,3,2024-06-16 00:00:00,Efectivo,10,7,No,4052.4,Sí,1
CUST13312,Cliente_12312,41,Male,Valparaíso,26,7983.61,,Herramientas,PROD13312,396.21,2,1,2,2021-05-05 00:00:00,Tarjeta,59,6,Unknown,4761.39,No,0
CUST13313,Cliente_12313,57,M.,Valparaíso,11,5794.3,2021-12-01,Accesorios,PROD13313,418.3,4,21,5,2019-03-10 00:00:00,Crédito,37,2,Sí,473.34,Sí,1
CUST13314,Cliente_12314,34,F,nan,11,5084.43,2019-06-09,Muebles,PROD13314,186.11,1,13,3,2021-11-11 00:00:00,tarj,58,7,Unknown,930.63,Sí,0
CUST13315,Cliente_12315,22,F.,nan,27,7870.73,2018-01-29,Electrodomésticos,PROD13315,114.15,3,22,5,2018-09-14 00:00:00,Efectivo,19,9,No,3640.08,No,3
CUST13316,Cliente_12316,19,F,La Serena,19,6315.22,2019-01-08,Muebles,PROD13316,46.12,1,20,5,2022-05-01 00:00:00,EFT,10,7,Sí,4200.15,Sí,1
CUST13317,Cliente_12317,29,Male,Antofagasta,29,863.89,2020-03-10,Tecnología,PROD13317,456.22,2,7,1,2020-10-01 00:00:00,tarj,17,7,Sí,3165.96,Sí,0
CUST13318,Cliente_12318,22,F.,Valparaíso,28,3213.65,2024-10-28,Accesorios,PROD13318,330.45,3,16,4,2024-06-18 00:00:00,EFT,19,6,Unknown,4379.63,Sí,2
CUST13319,Cliente_12319,59,M,Santiago,13,6258.72,2019-11-22,Accesorios,PROD13319,411.73,4,22,2,2022-07-26 00:00:00,tarj,59,3,Sí,1654.96,No,4
CUST13320,Cliente_12320,58,Male,Antofagasta,10,9047.63,2024-09-20,Electrodomésticos,PROD13320,313.03,1,7,4,2023-10-09 00:00:00,Crédito,-1,8,No,1679.29,No,2
CUST13321,Cliente_12321,37,F.,Antofagasta,16,9336.71,2022-12-22,Electrodomésticos,PROD13321,88.23,3,4,1,2019-01-21 00:00:00,Crédito,1,3,Unknown,1116.58,No,2
CUST13322,Cliente_12322,25,Male,nan,10,8405.23,2018-09-26,Accesorios,PROD13322,158.75,4,9,4,2022-11-14 00:00:00,tarj,29,3,Sí,4015.02,No,3
CUST13323,Cliente_12323,18,Female,nan,10,2617.69,,Muebles,PROD13323,175.38,1,9,3,2024-04-09 00:00:00,tarj,15,5,Sí,4744.33,Sí,1
CUST13324,Cliente_12324,23,Male,Antofagasta,28,4786.48,2020-06-22,Accesorios,PROD13324,220.95,3,17,1,2018-12-18 00:00:00,Tarjeta,34,7,Unknown,3200.92,No,3
CUST13325,Cliente_12325,28,M,Valparaíso,12,4390.56,2024-10-11,Herramientas,PROD13325,35.63,1,2,3,2022-05-06 00:00:00,Crédito,17,7,No,2634.76,Sí,1
CUST13326,Cliente_12326,20,F.,Antofagasta,1,4442.98,2019-11-02,Accesorios,PROD13326,338.36,3,20,1,2018-03-07 00:00:00,Efectivo,35,2,Sí,2593.75,No,4
CUST13327,Cliente_12327,48,F.,nan,28,592.87,2022-06-17,Muebles,PROD13327,142.59,3,17,3,2022-10-05 00:00:00,EFT,-1,5,No,125.95,Sí,2
CUST13328,Cliente_12328,45,Male,Valparaíso,18,1819.02,2020-02-04,Tecnología,PROD13328,245.24,3,22,3,2020-09-16 00:00:00,EFT,26,1,Sí,3975.85,No,0
CUST13329,Cliente_12329,64,F,Santiago,20,1617.28,2018-09-07,Muebles,PROD13329,39.24,3,7,2,2020-03-12 00:00:00,Crédito,16,9,Sí,1690.85,Sí,0
CUST13330,Cliente_12330,60,Female,nan,28,6210.96,2021-11-02,Accesorios,PROD13330,351.57,4,23,5,2022-04-27 00:00:00,EFT,4,7,Unknown,4434.95,Sí,4
CUST13331,Cliente_12331,22,Female,Santiago,28,4176.8,2024-09-16,Accesorios,PROD13331,278.44,2,29,1,2020-09-01 00:00:00,Efectivo,16,8,Sí,4024.77,Sí,2
CUST13332,Cliente_12332,43,Male,Santiago,11,3311.44,2024-06-23,Tecnología,PROD13332,453.51,2,18,2,2022-07-21 00:00:00,tarj,47,4,No,3678.21,No,0
CUST13333,Cliente_12333,33,Female,nan,7,4494.66,2020-08-22,Herramientas,PROD13333,106.65,2,6,2,2021-11-08 00:00:00,Efectivo,-1,9,Sí,3190.1,Sí,2
CUST13334,Cliente_12334,48,Female,nan,14,3309.72,2019-04-15,Electrodomésticos,PROD13334,479.28,1,28,5,2024-02-02 00:00:00,Crédito,11,9,Unknown,3083.86,Sí,1
CUST13335,Cliente_12335,45,Male,Santiago,8,7598.95,2018-04-02,Muebles,PROD13335,453.86,1,28,3,2019-09-12 00:00:00,Efectivo,25,7,Sí,139.55,Sí,0
CUST13336,Cliente_12336,24,M,Antofagasta,4,1753.72,2020-01-02,Muebles,PROD13336,154.91,4,28,5,2019-01-02 00:00:00,Crédito,12,5,Sí,905.0,No,0
CUST13337,Cliente_12337,55,F.,Antofagasta,3,655.73,2024-10-31,Accesorios,PROD13337,450.02,3,11,1,2021-09-09 00:00:00,EFT,59,3,Sí,1932.33,Sí,2
CUST13338,Cliente_12338,26,Male,Unknown,10,6541.98,2020-09-22,Muebles,PROD13338,153.07,3,9,2,2021-07-05 00:00:00,tarj,8,8,Unknown,983.82,Sí,0
CUST13339,Cliente_12339,56,F,Valparaíso,9,2382.73,2022-01-22,Tecnología,PROD13339,174.64,4,12,3,2018-12-29 00:00:00,Efectivo,57,7,No,1133.76,Sí,3
CUST13340,Cliente_12340,52,M.,Unknown,15,6469.21,2023-01-10,Herramientas,PROD13340,455.42,2,6,1,2018-01-19 00:00:00,EFT,59,8,Unknown,1089.24,No,4
CUST13341,Cliente_12341,60,M,Santiago,8,679.56,2022-10-29,Accesorios,PROD13341,395.93,4,8,1,2020-06-30 00:00:00,tarj,12,9,No,1365.37,No,3
CUST13342,Cliente_12342,44,Male,Concepción,13,2546.26,2019-06-20,Electrodomésticos,PROD13342,226.18,2,10,5,2019-01-17 00:00:00,Efectivo,46,6,No,713.16,Sí,0
CUST13343,Cliente_12343,29,M,Santiago,22,1623.45,2020-03-29,Tecnología,PROD13343,65.71,3,12,3,2023-07-29 00:00:00,Tarjeta,23,1,No,4886.31,No,0
CUST13344,Cliente_12344,42,M.,La Serena,25,2977.67,2018-03-11,Electrodomésticos,PROD13344,237.0,1,2,1,2019-09-09 00:00:00,tarj,-1,9,Sí,1650.77,No,3
CUST13345,Cliente_12345,60,Female,Concepción,24,3355.67,2022-05-28,Muebles,PROD13345,423.68,1,4,5,2021-11-07 00:00:00,EFT,12,3,Unknown,4376.96,Sí,2
CUST13346,Cliente_12346,46,Female,La Serena,7,5002.45,,Muebles,PROD13346,300.04,3,15,1,2024-09-22 00:00:00,tarj,42,9,Sí,151.72,No,4
CUST13347,Cliente_12347,48,M.,Concepción,13,5249.37,2024-10-07,Herramientas,PROD13347,33.76,4,-1,1,2020-10-24 00:00:00,EFT,51,8,Unknown,3173.71,Sí,2
CUST13348,Cliente_12348,51,Female,nan,6,6337.97,2019-11-13,Electrodomésticos,PROD13348,210.15,4,8,1,2022-01-19 00:00:00,tarj,28,8,No,3882.57,No,1
CUST13349,Cliente_12349,50,M,Valparaíso,10,3383.36,2023-10-19,Tecnología,PROD13349,352.95,3,8,3,2024-10-14 00:00:00,Efectivo,36,3,Sí,3083.46,Sí,2
CUST13350,Cliente_12350,44,Female,Unknown,19,5367.01,2020-12-03,Electrodomésticos,PROD13350,441.86,3,28,3,2020-02-16 00:00:00,Crédito,7,7,Unknown,2539.04,Sí,3
CUST13351,Cliente_12351,19,M.,Antofagasta,28,9902.16,2020-11-09,Electrodomésticos,PROD13351,488.71,2,10,3,2019-02-15 00:00:00,Tarjeta,-1,2,Sí,4559.62,Sí,3
CUST13352,Cliente_12352,31,M.,Valparaíso,11,2185.33,2021-10-13,Electrodomésticos,PROD13352,420.0,1,16,3,2020-08-02 00:00:00,Tarjeta,10,5,Unknown,540.5,Sí,3
CUST13353,Cliente_12353,30,F.,Concepción,29,1611.79,2021-10-07,Electrodomésticos,PROD13353,437.1,4,15,3,2024-08-27 00:00:00,EFT,27,8,Unknown,4335.94,No,3
CUST13354,Cliente_12354,41,M.,Santiago,16,8441.38,2023-06-04,Muebles,PROD13354,115.37,2,30,4,2018-09-29 00:00:00,Crédito,46,9,Unknown,4364.16,No,4
CUST13355,Cliente_12355,22,F,Valparaíso,22,4162.62,2018-10-12,Herramientas,PROD13355,431.37,2,9,2,2023-08-12 00:00:00,Tarjeta,14,2,No,4743.52,No,4
CUST13356,Cliente_12356,51,M,Concepción,20,8484.15,2018-11-15,Tecnología,PROD13356,463.92,2,29,4,2022-12-05 00:00:00,Efectivo,58,6,Unknown,3781.59,Sí,3
CUST13357,Cliente_12357,40,M.,Santiago,21,4304.42,,Accesorios,PROD13357,320.76,3,13,1,2023-01-30 00:00:00,Tarjeta,9,3,Unknown,143.96,Sí,2
CUST13358,Cliente_12358,36,F.,Antofagasta,23,314.68,2019-09-19,Muebles,PROD13358,248.86,3,6,2,2019-06-05 00:00:00,Crédito,14,5,Unknown,1004.35,Sí,1
CUST13359,Cliente_12359,47,M,Concepción,29,3811.24,2021-03-10,Muebles,PROD13359,407.57,1,-1,2,2019-03-24 00:00:00,EFT,29,7,Unknown,2964.05,No,4
CUST13360,Cliente_12360,66,F.,La Serena,14,6140.29,2021-08-18,Tecnología,PROD13360,312.38,3,-1,1,2021-08-02 00:00:00,tarj,6,6,Unknown,3773.77,No,2
CUST13361,Cliente_12361,60,F,La Serena,23,4530.79,2023-05-09,Tecnología,PROD13361,415.55,4,9,1,2021-06-14 00:00:00,Tarjeta,30,5,Unknown,4101.62,Sí,1
CUST13362,Cliente_12362,33,M,La Serena,28,4647.5,2019-04-18,Herramientas,PROD13362,231.2,1,22,2,2021-07-30 00:00:00,Crédito,19,5,Sí,548.66,Sí,2
CUST13363,Cliente_12363,69,Male,Santiago,9,9983.33,2018-12-17,Accesorios,PROD13363,97.37,1,12,2,2024-05-14 00:00:00,Tarjeta,42,8,No,4425.89,No,4
CUST13364,Cliente_12364,67,F,Unknown,16,5486.86,2020-03-01,Muebles,PROD13364,459.62,3,22,1,2020-11-25 00:00:00,EFT,8,4,No,842.55,No,4
CUST13365,Cliente_12365,69,F,Santiago,9,6999.7,2021-01-21,Herramientas,PROD13365,484.5,3,10,5,2024-10-31 00:00:00,Efectivo,1,9,Sí,4129.78,No,3
CUST13366,Cliente_12366,57,Female,Unknown,6,7237.63,2023-07-26,Muebles,PROD13366,486.65,2,-1,1,N/A,tarj,57,5,Unknown,2791.91,Sí,4
CUST13367,Cliente_12367,51,M.,Valparaíso,6,101.7,2021-07-13,Herramientas,PROD13367,478.26,2,24,3,2021-01-13 00:00:00,tarj,5,6,Sí,1624.4,Sí,4
CUST13368,Cliente_12368,66,F,Santiago,29,5569.36,2023-10-07,Herramientas,PROD13368,251.89,1,20,5,2019-09-30 00:00:00,Efectivo,58,2,Unknown,4091.19,Sí,0
CUST13369,Cliente_12369,28,M,Concepción,18,9634.26,2022-03-10,Accesorios,PROD13369,318.18,2,6,4,2022-09-06 00:00:00,Efectivo,45,3,No,1072.34,No,4
CUST13370,Cliente_12370,31,Male,La Serena,24,7533.15,2021-11-29,Electrodomésticos,PROD13370,441.55,1,3,3,2018-08-21 00:00:00,Tarjeta,2,3,Sí,418.45,Sí,3
CUST13371,Cliente_12371,65,M,Unknown,19,3470.23,2018-07-08,Muebles,PROD13371,21.41,4,12,3,2021-05-16 00:00:00,EFT,35,2,No,1488.18,Sí,3
CUST13372,Cliente_12372,64,M,Antofagasta,17,3709.25,2019-12-10,Herramientas,PROD13372,89.54,2,18,4,2021-09-20 00:00:00,tarj,49,5,Sí,4803.45,No,3
CUST13373,Cliente_12373,32,Male,nan,4,3105.81,2019-03-14,Herramientas,PROD13373,90.85,1,25,5,2022-09-03 00:00:00,EFT,7,9,Unknown,141.88,Sí,1
CUST13374,Cliente_12374,52,F.,La Serena,21,6339.06,2021-02-26,Tecnología,PROD13374,118.08,4,-1,2,2024-07-09 00:00:00,tarj,7,2,Unknown,1392.63,No,3
CUST13375,Cliente_12375,24,Female,Concepción,19,1063.42,2023-05-01,Electrodomésticos,PROD13375,208.69,4,14,4,2022-08-10 00:00:00,Crédito,45,3,Unknown,2136.02,No,4
CUST13376,Cliente_12376,46,M.,nan,23,2971.0,2022-12-01,Tecnología,PROD13376,237.03,2,17,1,2019-02-18 00:00:00,EFT,40,9,Unknown,1591.33,Sí,0
CUST13377,Cliente_12377,61,F,Antofagasta,27,5032.32,2018-03-26,Electrodomésticos,PROD13377,201.61,3,12,2,2023-12-30 00:00:00,Tarjeta,51,5,No,320.43,Sí,4
CUST13378,Cliente_12378,39,M.,Valparaíso,21,5398.65,2021-06-18,Accesorios,PROD13378,440.62,4,-1,3,2020-06-10 00:00:00,EFT,33,7,Unknown,305.96,Sí,1
CUST13379,Cliente_12379,40,Female,Santiago,11,6113.34,2018-08-21,Accesorios,PROD13379,136.51,2,2,1,2018-08-07 00:00:00,Efectivo,16,8,Sí,1408.03,No,2
CUST13380,Cliente_12380,41,F.,Concepción,26,7992.53,2023-08-27,Tecnología,PROD13380,372.02,2,28,5,2021-08-25 00:00:00,Efectivo,28,3,Unknown,3572.25,Sí,0
CUST13381,Cliente_12381,52,Male,nan,21,1716.04,2020-03-20,Tecnología,PROD13381,487.76,1,7,1,2023-12-19 00:00:00,EFT,38,6,Unknown,3331.92,No,1
CUST13382,Cliente_12382,68,M.,Santiago,22,2327.65,2023-12-22,Electrodomésticos,PROD13382,331.43,2,20,5,2021-01-19 00:00:00,EFT,4,3,Unknown,3329.14,Sí,4
CUST13383,Cliente_12383,27,M,Unknown,11,8735.9,2024-07-13,Electrodomésticos,PROD13383,31.92,2,6,3,2023-12-27 00:00:00,tarj,10,1,Unknown,1440.99,No,4
CUST13384,Cliente_12384,25,F,Valparaíso,11,8328.47,2023-07-23,Tecnología,PROD13384,65.8,1,-1,3,2019-04-04 00:00:00,tarj,57,4,No,3153.13,Sí,3
CUST13385,Cliente_12385,65,F,Antofagasta,22,8233.55,2022-10-19,Tecnología,PROD13385,421.0,1,17,5,N/A,Crédito,33,7,No,798.12,No,0
CUST13386,Cliente_12386,65,F.,nan,25,2165.3,2024-07-01,Herramientas,PROD13386,186.78,1,19,2,2020-06-27 00:00:00,Crédito,1,4,Sí,2917.37,No,3
CUST13387,Cliente_12387,29,Female,Concepción,19,676.74,2024-09-23,Muebles,PROD13387,207.99,4,16,5,2020-06-04 00:00:00,tarj,36,5,Sí,690.88,Sí,2
CUST13388,Cliente_12388,46,Female,Unknown,8,5281.81,,Tecnología,PROD13388,443.6,1,0,2,2024-04-02 00:00:00,Crédito,18,3,Sí,3386.09,No,1
CUST13389,Cliente_12389,46,Male,Antofagasta,27,8713.42,2018-11-19,Electrodomésticos,PROD13389,355.72,4,4,1,2020-08-22 00:00:00,Crédito,39,3,Unknown,2194.02,No,1
CUST13390,Cliente_12390,40,Female,nan,23,2451.42,2023-06-26,Herramientas,PROD13390,358.82,3,24,2,2022-05-01 00:00:00,Tarjeta,27,9,No,2530.77,No,2
CUST13391,Cliente_12391,43,M.,nan,16,9051.58,2018-05-05,Accesorios,PROD13391,339.66,4,18,5,2022-09-02 00:00:00,EFT,30,7,Unknown,2307.54,No,2
CUST13392,Cliente_12392,54,F,Concepción,25,1501.17,2023-08-04,Accesorios,PROD13392,320.15,1,18,4,2018-10-26 00:00:00,Tarjeta,11,6,No,3247.53,No,3
CUST13393,Cliente_12393,49,Male,Valparaíso,21,3051.15,2020-11-19,Accesorios,PROD13393,380.01,1,9,2,2024-02-16 00:00:00,Tarjeta,24,1,No,728.55,No,2
CUST13394,Cliente_12394,69,Female,Valparaíso,23,3053.05,2023-01-27,Herramientas,PROD13394,353.34,3,26,2,2022-08-22 00:00:00,Crédito,19,5,Sí,100.86,Sí,2
CUST13395,Cliente_12395,55,M,Valparaíso,8,1595.89,2019-03-12,Tecnología,PROD13395,56.67,1,25,5,N/A,EFT,-1,6,Unknown,3714.86,Sí,0
CUST13396,Cliente_12396,23,F,Santiago,9,8740.5,2018-03-02,Muebles,PROD13396,118.03,1,13,4,2019-09-21 00:00:00,Efectivo,1,2,Unknown,3199.53,Sí,0
CUST13397,Cliente_12397,25,Male,Unknown,24,4184.64,2019-06-03,Accesorios,PROD13397,63.3,3,4,3,2021-07-17 00:00:00,Efectivo,24,5,No,2972.29,Sí,1
CUST13398,Cliente_12398,34,F,La Serena,12,1987.51,2019-12-13,Tecnología,PROD13398,405.89,2,-1,1,2022-06-06 00:00:00,Tarjeta,19,7,Sí,1978.01,Sí,0
CUST13399,Cliente_12399,29,M.,Antofagasta,12,1557.72,2024-06-12,Accesorios,PROD13399,301.7,3,20,5,2019-07-13 00:00:00,Tarjeta,32,1,Sí,3319.72,No,1
CUST13400,Cliente_12400,39,F.,Concepción,2,4267.05,2018-02-12,Accesorios,PROD13400,482.85,4,8,1,2022-03-26 00:00:00,EFT,54,5,Unknown,1401.92,No,4
CUST13401,Cliente_12401,31,Female,Antofagasta,27,271.16,2021-03-06,Accesorios,PROD13401,361.88,4,23,4,2024-02-17 00:00:00,EFT,20,7,Unknown,167.21,No,1
CUST13402,Cliente_12402,51,F.,La Serena,6,1298.46,2023-10-22,Electrodomésticos,PROD13402,252.71,3,7,3,2024-01-29 00:00:00,Tarjeta,37,8,No,4435.97,Sí,0
CUST13403,Cliente_12403,36,Female,Santiago,4,136.61,2021-02-15,Herramientas,PROD13403,467.0,3,27,2,2019-04-30 00:00:00,Crédito,27,8,Unknown,4554.43,Sí,1
CUST13404,Cliente_12404,23,Female,Santiago,29,341.42,2020-01-11,Herramientas,PROD13404,483.22,3,8,3,2023-06-15 00:00:00,tarj,-1,3,No,1890.88,No,4
CUST13405,Cliente_12405,35,M,La Serena,13,9974.0,2023-09-25,Electrodomésticos,PROD13405,317.41,4,16,2,2024-02-27 00:00:00,EFT,31,4,No,3406.92,Sí,2
CUST13406,Cliente_12406,53,M.,nan,4,4544.0,2018-07-19,Accesorios,PROD13406,316.77,3,26,2,2023-06-14 00:00:00,EFT,58,6,No,,No,4
CUST13407,Cliente_12407,54,M,Concepción,9,7316.36,2019-03-27,Herramientas,PROD13407,294.21,4,30,2,2018-08-21 00:00:00,EFT,1,5,No,1080.93,No,0
CUST13408,Cliente_12408,55,M.,La Serena,7,7397.1,2023-02-23,Herramientas,PROD13408,51.49,4,12,4,2021-02-03 00:00:00,EFT,8,8,Unknown,4169.13,Sí,4
CUST13409,Cliente_12409,32,M.,Santiago,6,8816.03,2022-07-21,Herramientas,PROD13409,384.95,4,30,1,2024-03-31 00:00:00,Efectivo,5,2,No,3688.65,No,4
CUST13410,Cliente_12410,55,M.,nan,18,1127.08,2021-05-03,Accesorios,PROD13410,439.46,2,17,3,2019-06-13 00:00:00,tarj,54,9,Unknown,4126.11,No,1
CUST13411,Cliente_12411,57,Female,Santiago,15,5304.16,2022-01-19,Accesorios,PROD13411,283.22,1,21,5,2019-02-16 00:00:00,tarj,24,2,Unknown,3568.57,Sí,4
CUST13412,Cliente_12412,26,Female,nan,16,3285.02,2020-01-11,Herramientas,PROD13412,104.82,3,24,2,2022-04-22 00:00:00,Crédito,42,9,No,458.29,No,0
CUST13413,Cliente_12413,23,Female,Antofagasta,1,5529.98,2024-03-14,Muebles,PROD13413,408.09,1,-1,4,2020-07-10 00:00:00,EFT,-1,9,No,2829.5,No,3
CUST13414,Cliente_12414,19,M,Concepción,10,3387.98,2018-05-16,Tecnología,PROD13414,448.66,1,1,5,2022-04-21 00:00:00,tarj,53,5,Sí,1363.67,Sí,4
CUST13415,Cliente_12415,33,Male,Concepción,4,1918.21,2018-10-21,Tecnología,PROD13415,405.03,4,20,2,2018-04-15 00:00:00,Crédito,38,4,Unknown,1246.06,No,0
CUST13416,Cliente_12416,69,F.,Santiago,25,6760.99,2024-09-18,Accesorios,PROD13416,113.74,1,19,4,2018-05-19 00:00:00,tarj,22,2,Unknown,3195.94,No,0
CUST13417,Cliente_12417,18,M.,La Serena,4,480.45,2018-11-29,Muebles,PROD13417,116.26,3,10,3,2022-07-12 00:00:00,Efectivo,7,4,Sí,3451.14,No,2
CUST13418,Cliente_12418,47,M,Santiago,18,8964.32,2018-03-20,Muebles,PROD13418,234.52,3,27,1,2023-06-12 00:00:00,Efectivo,1,4,No,940.53,No,2
CUST13419,Cliente_12419,65,Female,Antofagasta,13,1548.03,,Muebles,PROD13419,87.16,1,5,1,N/A,Efectivo,21,2,No,2421.46,Sí,1
CUST13420,Cliente_12420,50,F.,La Serena,24,6189.93,2023-09-21,Electrodomésticos,PROD13420,346.87,1,13,2,2019-06-04 00:00:00,EFT,38,1,Sí,348.42,Sí,1
CUST13421,Cliente_12421,18,Female,Santiago,22,7566.63,2019-04-14,Electrodomésticos,PROD13421,356.98,3,12,2,2022-04-03 00:00:00,Tarjeta,15,9,Sí,2889.77,No,3
CUST13422,Cliente_12422,56,Male,nan,1,821.98,2021-03-13,Herramientas,PROD13422,493.38,1,-1,3,2023-09-29 00:00:00,Efectivo,15,6,Unknown,4135.61,No,4
CUST13423,Cliente_12423,33,Female,Unknown,20,9042.62,2021-07-10,Muebles,PROD13423,195.54,3,5,5,2019-02-06 00:00:00,Efectivo,46,7,Sí,3943.54,No,1
CUST13424,Cliente_12424,34,M.,nan,10,3626.15,2019-10-01,Tecnología,PROD13424,365.57,2,-1,5,N/A,Efectivo,-1,7,Sí,1309.42,No,3
CUST13425,Cliente_12425,65,F,Concepción,21,9967.59,,Electrodomésticos,PROD13425,253.37,3,10,3,2019-03-17 00:00:00,Tarjeta,35,6,Sí,4558.92,No,1
